,time_series,time_step,speaker_1,speaker_2,speaker_3,speaker_4,speaker_5,speaker_6,speaker_7,speaker_8,speaker_9
3844,81,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3845,81,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3846,81,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3847,81,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3848,81,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3849,81,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3850,81,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3851,81,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3852,81,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3853,81,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3854,82,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3855,82,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3856,82,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3857,82,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3858,82,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3859,82,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3860,82,6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3861,82,7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3862,82,8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3863,82,9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3864,82,10,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3865,82,11,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3866,82,12,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3867,82,13,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3868,82,14,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3869,82,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3870,82,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3871,82,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3872,82,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3873,82,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3874,82,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3875,82,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3876,82,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3877,82,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3878,82,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3879,82,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3880,82,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3881,82,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3882,82,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3883,82,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3884,82,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3885,82,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3886,82,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3887,82,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3888,82,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3889,82,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3890,82,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3891,82,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3892,82,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3893,82,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3894,82,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3895,82,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3896,82,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3897,82,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3898,82,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3899,82,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3900,82,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3901,83,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3902,83,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3903,83,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3904,83,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3905,83,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3906,83,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3907,83,6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3908,83,7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3909,83,8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3910,83,9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3911,83,10,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3912,83,11,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3913,83,12,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3914,83,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3915,83,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3916,83,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3917,83,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3918,83,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3919,83,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3920,83,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3921,83,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3922,83,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3923,83,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3924,83,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3925,83,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3926,83,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3927,83,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3928,83,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3929,83,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3930,83,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3931,83,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3932,83,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3933,83,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3934,83,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3935,83,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3936,83,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3937,83,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3938,83,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3939,83,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3940,83,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3941,83,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3942,83,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3943,83,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3944,83,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3945,83,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3946,83,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3947,83,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3948,84,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3949,84,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3950,84,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3951,84,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3952,84,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3953,84,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3954,84,6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3955,84,7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3956,84,8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3957,84,9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3958,84,10,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3959,84,11,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3960,84,12,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3961,84,13,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3962,84,14,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3963,84,15,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3964,84,16,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3965,84,17,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3966,84,18,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3967,84,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3968,84,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3969,84,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3970,84,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3971,84,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3972,84,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3973,84,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3974,84,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3975,84,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3976,84,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3977,84,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3978,84,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3979,84,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3980,84,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3981,84,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3982,84,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3983,84,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3984,84,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3985,84,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3986,84,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3987,84,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3988,84,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3989,84,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3990,84,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3991,84,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3992,84,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3993,84,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3994,84,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3995,85,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3996,85,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3997,85,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3998,85,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3999,85,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4000,85,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4001,85,6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4002,85,7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4003,85,8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4004,85,9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4005,85,10,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4006,85,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4007,85,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4008,85,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4009,85,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4010,85,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4011,85,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4012,85,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4013,85,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4014,85,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4015,85,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4016,85,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4017,85,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4018,85,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4019,85,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4020,85,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4021,85,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4022,85,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4023,85,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4024,85,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4025,85,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4026,85,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4027,85,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4028,85,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4029,85,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4030,85,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4031,85,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4032,85,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4033,85,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4034,85,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4035,85,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4036,85,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4037,85,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4038,85,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4039,85,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4040,85,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4041,85,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4042,86,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4043,86,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4044,86,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4045,86,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4046,86,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4047,86,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4048,86,6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4049,86,7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4050,86,8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4051,86,9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4052,86,10,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4053,86,11,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4054,86,12,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4055,86,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4056,86,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4057,86,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4058,86,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4059,86,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4060,86,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4061,86,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4062,86,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4063,86,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4064,86,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4065,86,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4066,86,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4067,86,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4068,86,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4069,86,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4070,86,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4071,86,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4072,86,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4073,86,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4074,86,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4075,86,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4076,86,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4077,86,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4078,86,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4079,86,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4080,86,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4081,86,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4082,86,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4083,86,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4084,86,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4085,86,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4086,86,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4087,86,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4088,86,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4089,87,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4090,87,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4091,87,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4092,87,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4093,87,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4094,87,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4095,87,6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4096,87,7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4097,87,8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4098,87,9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4099,87,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4100,87,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4101,87,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4102,87,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4103,87,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4104,87,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4105,87,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4106,87,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4107,87,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4108,87,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4109,87,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4110,87,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4111,87,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4112,87,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4113,87,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4114,87,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4115,87,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4116,87,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4117,87,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4118,87,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4119,87,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4120,87,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4121,87,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4122,87,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4123,87,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4124,87,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4125,87,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4126,87,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4127,87,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4128,87,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4129,87,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4130,87,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4131,87,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4132,87,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4133,87,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4134,87,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4135,87,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4136,88,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4137,88,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4138,88,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4139,88,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4140,88,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4141,88,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4142,88,6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4143,88,7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4144,88,8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4145,88,9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4146,88,10,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4147,88,11,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4148,88,12,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4149,88,13,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4150,88,14,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4151,88,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4152,88,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4153,88,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4154,88,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4155,88,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4156,88,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4157,88,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4158,88,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4159,88,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4160,88,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4161,88,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4162,88,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4163,88,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4164,88,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4165,88,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4166,88,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4167,88,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
